交易日,投资者帐号,可用资金,期货结算准备金,经纪公司代码,资金差额,平仓盈亏,手续费,信用额度,当前保证金总额,投资者交割保证金,入金金额,交易所交割保证金,交易所保证金,冻结的资金,冻结的手续费,冻结的保证金,利息收入,利息基数,质押金额,持仓盈亏,上次结算准备金,上次信用额度,上次存款额,上次占用的保证金,上次质押金额,基本准备金,结算编号,出金金额,可取资金
20161206,031116,753361.2384,753361.2384,9999,0,-15120,1585.3216,0,0,0,0,0,0,0,0,0,0,0,0,0,770066.56,0,770066.56,0,0,0,1,0,527352.86688
20161206,031116,754263.9842,754263.9842,9999,0,-14120,1682.5758,0,0,0,0,0,0,0,0,0,0,0,0,0,770066.56,0,770066.56,0,0,0,1,0,527984.78894
20161206,031116,733973.7836,754479.7836,9999,0,-14360,1826.7764,0,19906,0,0,0,19906,0,0,0,0,0,0,600,770066.56,0,770066.56,0,0,0,1,0,514201.64852
20161206,031116,754852.3966,754852.3966,9999,0,-13360,1854.1634,0,0,0,0,0,0,0,0,0,0,0,0,0,770066.56,0,770066.56,0,0,0,1,0,528396.67762
20161206,031116,754646.3966,754646.3966,9999,0,-13560,1860.1634,0,0,0,0,0,0,0,0,0,0,0,0,0,770066.56,0,770066.56,0,0,0,1,0,528252.47762
20161206,031116,754874.6078,754874.6078,9999,0,-13320,1871.9522,0,0,0,0,0,0,0,0,0,0,0,0,0,770066.56,0,770066.56,0,0,0,1,0,528412.22546
20161206,031116,752656.6076,752656.6076,9999,0,-15480,1929.9524,0,0,0,0,0,0,0,0,0,0,0,0,0,770066.56,0,770066.56,0,0,0,1,0,526859.62532
20161205,031116,759336.38,786248.78,9999,0,0,0,0,19672.4,0,0,0,19672.4,0,0,0,0,0,0,7240,779008.78,0,759336.38,19672.4,0,0,1,0,536603.466
20161205,031116,771869.58,785921.98,9999,0,1880,46.8,0,7092.4,0,0,0,7092.4,0,0,0,0,0,0,5080,779008.78,0,759336.38,19672.4,0,0,1,0,545180.706
20161205,031116,768696.78,786063.18,9999,0,2000,65.6,0,10246.4,0,0,0,10246.4,0,0,0,0,0,0,5120,779008.78,0,759336.38,19672.4,0,0,1,0,543071.746
20161207,031116,752656.64,752656.64,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,752656.64
20161207,031116,740616.8114,740616.8114,9999,0,-10840,1199.8286,0,0,0,0,0,0,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,518431.76798
20161207,031116,738840.5714,738840.5714,9999,0,-12200,1616.0686,0,0,0,0,0,0,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,517188.39998
20161207,031116,737689.853,737689.853,9999,0,-13160,1806.787,0,0,0,0,0,0,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,516382.8971
20161207,031116,736523.493,736523.493,9999,0,-14240,1893.147,0,0,0,0,0,0,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,515566.4451
20161207,031116,734017.1174,734017.1174,9999,0,-16400,2239.5226,0,0,0,0,0,0,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,513811.98218
20161207,031116,692677.3814,735551.7814,9999,0,-14200,3064.8586,0,42714.4,0,0,0,42714.4,0,0,0,0,0,0,160,752656.64,0,752656.64,0,0,0,1,0,484986.16698
20161207,031116,735083.2454,735083.2454,9999,0,-14240,3333.3946,0,0,0,0,0,0,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,514558.27178
20161207,031116,734458.5914,734458.5914,9999,0,-14720,3478.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,514121.01398
20161207,031116,731175.7914,734343.7914,9999,0,-14840,3512.8486,0,3128,0,0,0,3128,0,0,0,0,0,0,40,752656.64,0,752656.64,0,0,0,1,0,511851.05398
20161207,031116,734183.7914,734183.7914,9999,0,-14960,3512.8486,0,0,0,0,0,0,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,513928.65398
20161207,031116,733436.2374,733436.2374,9999,0,-15640,3580.4026,0,0,0,0,0,0,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,513405.36618
20161207,031116,728028.2374,733258.2374,9999,0,-15800,3598.4026,0,5230,0,0,0,5230,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,509619.76618
20161208,031116,727902.32,733138.32,9999,0,0,0,0,5236,0,0,0,5236,0,0,0,0,0,0,0,733138.32,0,727902.32,5236,0,0,1,0,509531.624
20161208,031116,681648.0132,724034.0132,9999,0,-9640,1464.3068,0,40386,0,0,0,40386,0,0,0,0,0,0,2000,733138.32,0,727902.32,5236,0,0,1,0,478553.60924
20161208,031116,706376.2652,724492.6652,9999,0,-7440,1765.6548,0,17556.4,0,0,0,17556.4,0,0,0,0,0,0,560,733138.32,0,727902.32,5236,0,0,1,0,494855.38564
20161208,031116,689258.7714,721972.7714,9999,0,-9480,2205.5486,0,32194,0,0,0,32194,0,0,0,0,0,0,520,733138.32,0,727902.32,5236,0,0,1,0,482845.13998
20161208,031116,707098.679,721588.679,9999,0,-9520,2229.641,0,14290,0,0,0,14290,0,0,0,0,0,0,200,733138.32,0,727902.32,5236,0,0,1,0,495109.0753
20161208,031116,707098.679,722108.679,9999,0,-9520,2229.641,0,14290,0,0,0,14290,0,0,0,0,0,0,720,733138.32,0,727902.32,5236,0,0,1,0,495473.0753
20161208,031116,722228.679,722228.679,9999,0,-8680,2229.641,0,0,0,0,0,0,0,0,0,0,0,0,0,733138.32,0,727902.32,5236,0,0,1,0,505560.0753
20161208,031116,716503.0292,721781.0292,9999,0,-9120,2277.2908,0,5238,0,0,0,5238,0,0,0,0,0,0,40,733138.32,0,727902.32,5236,0,0,1,0,501580.12044
20161207,031116,749521.84,752651.84,9999,0,0,4.8,0,3130,0,0,0,3130,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,524665.288
20161207,031116,713119.444,752506.644,9999,0,-80,69.996,0,39387.2,0,0,0,39387.2,0,0,0,0,0,0,0,752656.64,0,752656.64,0,0,0,1,0,499183.6108
20161207,031116,684079.0608,745719.8608,9999,0,-5440,696.7792,0,61640.8,0,0,0,61640.8,0,0,0,0,0,0,-800,752656.64,0,752656.64,0,0,0,1,0,478855.34256
20161207,031116,683435.0608,745055.8608,9999,0,-5920,720.7792,0,61620.8,0,0,0,61620.8,0,0,0,0,0,0,-960,752656.64,0,752656.64,0,0,0,1,0,478404.54256
20161207,031116,704367.0608,744335.8608,9999,0,-7120,720.7792,0,39968.8,0,0,0,39968.8,0,0,0,0,0,0,-480,752656.64,0,752656.64,0,0,0,1,0,493056.94256
20161207,031116,663004.8368,742647.2368,9999,0,-7920,889.4032,0,79642.4,0,0,0,79642.4,0,0,0,0,0,0,-1200,752656.64,0,752656.64,0,0,0,1,0,464103.38576
20161207,031116,663564.8368,743207.2368,9999,0,-7920,889.4032,0,79642.4,0,0,0,79642.4,0,0,0,0,0,0,-640,752656.64,0,752656.64,0,0,0,1,0,464495.38576
20161209,031116,716427.01,721661.01,9999,0,0,0,0,5234,0,0,0,5234,0,0,0,0,0,0,0,721661.01,0,716427.01,5234,0,0,1,0,501498.907
20161209,031116,705839.3768,719472.9768,9999,0,-1600,748.0332,0,13473.6,0,0,0,13473.6,0,0,0,0,0,0,160,721661.01,0,716427.01,5234,0,0,1,0,494199.56376
20161209,031116,717436.1768,717436.1768,9999,0,-3360,864.8332,0,0,0,0,0,0,0,0,0,0,0,0,0,721661.01,0,716427.01,5234,0,0,1,0,502205.32376
20161209,031116,709856.1408,717260.1408,9999,0,-3440,960.8692,0,7404,0,0,0,7404,0,0,0,0,0,0,0,721661.01,0,716427.01,5234,0,0,1,0,496899.29856
20161209,031116,714872.7836,714872.7836,9999,0,-5520,1268.2264,0,0,0,0,0,0,0,0,0,0,0,0,0,721661.01,0,716427.01,5234,0,0,1,0,500410.94852
20161208,031116,727742.32,732978.32,9999,0,0,0,0,5236,0,0,0,5236,0,0,0,0,0,0,-160,733138.32,0,727902.32,5236,0,0,1,0,509419.624
20161208,031116,727702.32,732938.32,9999,0,0,0,0,5236,0,0,0,5236,0,0,0,0,0,0,-200,733138.32,0,727902.32,5236,0,0,1,0,509391.624
20161208,031116,727662.32,732898.32,9999,0,0,0,0,5236,0,0,0,5236,0,0,0,0,0,0,-240,733138.32,0,727902.32,5236,0,0,1,0,509363.624
20161208,031116,732886.32,732886.32,9999,0,-240,12,0,0,0,0,0,0,0,0,0,0,0,0,0,733138.32,0,727902.32,5236,0,0,1,0,513020.424
20161212,031116,646437.13,711830.73,9999,0,0,0,0,65393.6,0,0,0,65393.6,0,0,0,0,0,0,0,711830.73,0,636877.13,74953.6,0,0,1,0,452505.991
20161209,031116,716427.01,726181.01,9999,0,0,0,0,5234,0,0,0,5234,0,0,0,0,0,0,4520,721661.01,0,716427.01,5234,0,0,1,0,504662.907
20161209,031116,721649.01,726169.01,9999,0,4520,12,0,0,0,0,0,0,0,0,0,0,0,0,0,721661.01,0,716427.01,5234,0,0,1,0,508318.307
20161212,031116,624496.6672,698691.0672,9999,0,-13040,899.6628,0,73394.4,0,0,0,73394.4,0,0,0,0,0,0,800,711830.73,0,636877.13,74953.6,0,0,1,0,437707.66704
20161212,031116,699768.7912,699768.7912,9999,0,-11120,941.9388,0,0,0,0,0,0,0,0,0,0,0,0,0,711830.73,0,636877.13,74953.6,0,0,1,0,489838.15384
20161209,031116,716427.01,724861.01,9999,0,0,0,0,5234,0,0,0,5234,0,0,0,0,0,0,3200,721661.01,0,716427.01,5234,0,0,1,0,503738.907
20161209,031116,721649.01,724889.01,9999,0,3240,12,0,0,0,0,0,0,0,0,0,0,0,0,0,721661.01,0,716427.01,5234,0,0,1,0,507422.307
20161213,031116,699768.79,699768.79,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699768.79,0,699768.79,0,0,0,1,0,699768.79
20161213,031116,634123.4276,696049.0276,9999,0,-1200,119.7624,0,61925.6,0,0,0,61925.6,0,0,0,0,0,0,-2400,699768.79,0,699768.79,0,0,0,1,0,443886.39932
20161213,031116,698414.4836,698414.4836,9999,0,-1040,314.3064,0,0,0,0,0,0,0,0,0,0,0,0,0,699768.79,0,699768.79,0,0,0,1,0,488890.13852
20161213,031116,609628.9416,697657.7416,9999,0,1120,671.0484,0,86908.8,0,0,0,86908.8,0,0,0,0,0,0,-2560,699768.79,0,699768.79,0,0,0,1,0,427524.25912
20161213,031116,633653.4396,694251.4396,9999,0,-3700,817.3504,0,60598,0,0,0,60598,0,0,0,0,0,0,-1000,699768.79,0,699768.79,0,0,0,1,0,443557.40772
20161212,031116,636997.13,702390.73,9999,0,0,0,0,65393.6,0,0,0,65393.6,0,0,0,0,0,0,-9440,711830.73,0,636877.13,74953.6,0,0,1,0,445897.991
20161214,031116,633870.44,694451.44,9999,0,0,0,0,60581,0,0,0,60581,0,0,0,0,0,0,0,694451.44,0,633870.44,60581,0,0,1,0,443709.308
20161214,031116,658255.292,702025.292,9999,0,-500,226.148,0,35470,0,0,0,35470,0,0,0,0,0,0,8300,694451.44,0,633870.44,60581,0,0,1,0,466588.7044
20161214,031116,664345.642,701789.642,9999,0,6600,361.798,0,29744,0,0,0,29744,0,0,0,0,0,0,1100,694451.44,0,633870.44,60581,0,0,1,0,470431.9494
20161215,031116,653614.08,701082.08,9999,0,0,0,0,47468,0,0,0,47468,0,0,0,0,0,0,0,701082.08,0,653614.08,47468,0,0,1,0,457529.856
20161215,031116,589321.0835,691952.0835,9999,0,5100,429.9965,0,97531,0,0,0,97531,0,0,0,0,0,0,-13800,701082.08,0,653614.08,47468,0,0,1,0,416094.75845
20161215,031116,601456.6195,698155.6195,9999,0,5200,526.4605,0,91499,0,0,0,91499,0,0,0,0,0,0,-7600,701082.08,0,653614.08,47468,0,0,1,0,424659.63365
20161215,031116,623694.6195,696655.6195,9999,0,1400,526.4605,0,71561,0,0,0,71561,0,0,0,0,0,0,-5300,701082.08,0,653614.08,47468,0,0,1,0,437566.23365
20161215,031116,695910.6195,695910.6195,9999,0,-4600,571.4605,0,0,0,0,0,0,0,0,0,0,0,0,0,701082.08,0,653614.08,47468,0,0,1,0,487137.43365
20161215,031116,635772.2205,695160.2205,9999,0,-4100,721.8595,0,59388,0,0,0,59388,0,0,0,0,0,0,-1100,701082.08,0,653614.08,47468,0,0,1,0,445040.55435
20161214,031116,633870.44,709851.44,9999,0,0,0,0,60581,0,0,0,60581,0,0,0,0,0,0,15400,694451.44,0,633870.44,60581,0,0,1,0,454489.308
20161214,031116,694414.984,709614.984,9999,0,15200,36.456,0,0,0,0,0,0,0,0,0,0,0,0,0,694451.44,0,633870.44,60581,0,0,1,0,496730.4888
20161214,031116,686535.984,709190.984,9999,0,15000,60.456,0,7655,0,0,0,7655,0,0,0,0,0,0,-200,694451.44,0,633870.44,60581,0,0,1,0,491075.1888
20161216,031116,622808.51,692901.51,9999,0,0,0,0,70093,0,0,0,70093,0,0,0,0,0,0,0,692901.51,0,622808.51,70093,0,0,1,0,435965.957
20161216,031116,578055.74,694045.74,9999,0,2600,155.77,0,113390,0,0,0,113390,0,0,0,0,0,0,-1300,692901.51,0,622808.51,70093,0,0,1,0,406459.018
20161216,031116,685276.5235,690079.5235,9999,0,-2500,321.9865,0,0,0,0,0,0,0,2.99999999999999,4800,0,0,0,0,692901.51,0,622808.51,70093,0,0,1,0,479693.56645
20161216,031116,647389.3975,691049.3975,9999,0,-2500,352.1125,0,42660,0,0,0,42660,0,0,0,0,0,0,1000,692901.51,0,622808.51,70093,0,0,1,0,453872.57825
20161216,031116,684311.81185,691297.88235,9999,0,-1300,353.62765,0,2020.2,0,0,0,2020.2,0,3.0705,4912.8,0,0,0,50,692901.51,0,622808.51,70093,0,0,1,0,479053.268295
20161216,031116,684181.81185,691117.88235,9999,0,-1300,353.62765,0,2020.2,0,0,0,2020.2,0,3.0705,4912.8,0,0,0,-130,692901.51,0,622808.51,70093,0,0,1,0,478927.268295
20161216,031116,691187.88235,691187.88235,9999,0,-1360,353.62765,0,0,0,0,0,0,0,0,0,0,0,0,0,692901.51,0,622808.51,70093,0,0,1,0,483831.517645
20161216,031116,684313.93915,691206.3834,9999,0,-1360,355.1266,0,1998.6,0,0,0,1998.6,0,3.04425,4870.8,0,0,0,20,692901.51,0,622808.51,70093,0,0,1,0,479033.757405
20161216,048783,1036709.14,1043696.34,9999,0,0,0,0,1986,4921.2,0,4921.2,1986,0,0,0,0,0,0,80,1043616.34,0,1036709.14,6907.2,0,0,1,0,725752.398
20161215,048783,1036862.14,1043811.34,9999,0,0,0,0,6949.2,0,0,0,6949.2,0,0,0,0,0,0,-455,1044266.34,0,1037317.14,6949.2,0,0,1,0,725803.498
20161215,048783,1036922.14,1043871.34,9999,0,0,0,0,6949.2,0,0,0,6949.2,0,0,0,0,0,0,-395,1044266.34,0,1037317.14,6949.2,0,0,1,0,725845.498
20161215,048783,1036892.14,1043841.34,9999,0,0,0,0,6949.2,0,0,0,6949.2,0,0,0,0,0,0,-425,1044266.34,0,1037317.14,6949.2,0,0,1,0,725824.498
20161215,048783,1038886.63385,1043819.83385,9999,0,-130,1.50615,0,4933.2,0,0,0,4933.2,0,0,0,0,0,0,-315,1044266.34,0,1037317.14,6949.2,0,0,1,0,727220.643695
20161215,048783,1038736.63385,1043669.83385,9999,0,-130,1.50615,0,4933.2,0,0,0,4933.2,0,0,0,0,0,0,-465,1044266.34,0,1037317.14,6949.2,0,0,1,0,727115.643695
20161215,048783,1038631.63385,1043564.83385,9999,0,-130,1.50615,0,4933.2,0,0,0,4933.2,0,0,0,0,0,0,-570,1044266.34,0,1037317.14,6949.2,0,0,1,0,727042.143695
20161215,048783,1038676.63385,1043609.83385,9999,0,-130,1.50615,0,4933.2,0,0,0,4933.2,0,0,0,0,0,0,-525,1044266.34,0,1037317.14,6949.2,0,0,1,0,727073.643695
20161219,048783,1043024.88,1043024.88,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043024.88,0,1043024.88,0,0,0,1,0,1043024.88
20161219,048783,1011364.9515,1042324.9515,9999,0,2600,199.9285,0,28360,0,0,0,28360,0,0,0,0,0,0,-3100,1043024.88,0,1043024.88,0,0,0,1,0,709775.46605
20161219,048783,1014343.5415,1049903.5415,9999,0,3800,321.3385,0,28360,0,0,0,28360,0,0,0,0,0,0,3400,1043024.88,0,1043024.88,0,0,0,1,0,715080.47905
20161219,048783,1014343.5415,1049603.5415,9999,0,3800,321.3385,0,28360,0,0,0,28360,0,0,0,0,0,0,3100,1043024.88,0,1043024.88,0,0,0,1,0,714870.47905
20161219,048783,1014343.5415,1050103.5415,9999,0,3800,321.3385,0,28360,0,0,0,28360,0,0,0,0,0,0,3600,1043024.88,0,1043024.88,0,0,0,1,0,715220.47905
20161219,048783,1014343.5415,1050403.5415,9999,0,3800,321.3385,0,28360,0,0,0,28360,0,0,0,0,0,0,3900,1043024.88,0,1043024.88,0,0,0,1,0,715430.47905
20161220,048783,1032182.19,1045992.19,9999,0,0,0,0,13810,0,0,0,13810,0,0,0,0,0,0,-1800,1047792.19,0,1034072.19,13720,0,0,1,0,722527.533
20161221,048783,1052604.37,1052604.37,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052604.37,0,1052604.37,0,0,0,1,0,1052604.37
20161220,048783,1024082.19,1037892.19,9999,0,0,0,0,13810,0,0,0,13810,0,0,0,0,0,0,-9900,1047792.19,0,1034072.19,13720,0,0,1,0,716857.533
20161220,048783,1024382.19,1038192.19,9999,0,0,0,0,13810,0,0,0,13810,0,0,0,0,0,0,-9600,1047792.19,0,1034072.19,13720,0,0,1,0,717067.533
20161220,048783,1025082.19,1038892.19,9999,0,0,0,0,13810,0,0,0,13810,0,0,0,0,0,0,-8900,1047792.19,0,1034072.19,13720,0,0,1,0,717557.533
20161222,048783,1037208.17,1037208.17,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037208.17,0,1037208.17,0,0,0,1,0,1037208.17
20161223,048783,1035474.17,1035474.17,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035474.17,0,1035474.17,0,0,0,1,0,1035474.17
20161226,048783,1021067.31,1021067.31,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021067.31,0,1021067.31,0,0,0,1,0,1021067.31
20161222,048783,843015.939,1039070.939,9999,0,0,237.231,0,193955,0,0,0,193955,0,0,0,0,0,0,2100,1037208.17,0,1037208.17,0,0,0,1,0,591581.1573
20161222,048783,834005.939,1039640.939,9999,0,0,267.231,0,202935,0,0,0,202935,0,0,0,0,0,0,2700,1037208.17,0,1037208.17,0,0,0,1,0,585694.1573
20161222,048783,1036831.183,1038231.183,9999,0,1400,376.987,0,0,0,0,0,0,0,0,0,0,0,0,0,1037208.17,0,1037208.17,0,0,0,1,0,726761.8281
20161222,048783,963971.9845,1033454.9845,9999,0,-1700,953.1855,0,69483,0,0,0,69483,0,0,0,0,0,0,-1100,1037208.17,0,1037208.17,0,0,0,1,0,674780.38915
20161222,048783,979250.369,1030836.369,9999,0,-4800,1471.801,0,51586,0,0,0,51586,0,0,0,0,0,0,-100,1037208.17,0,1037208.17,0,0,0,1,0,685475.2583
20161226,048783,1016537.807,1016537.807,9999,0,-4400,129.503,0,0,0,0,0,0,0,0,0,0,0,0,0,1021067.31,0,1021067.31,0,0,0,1,0,711576.4649
20161226,048783,1006424.373,1021584.373,9999,0,2000,282.937,0,13160,0,0,0,13160,0,0,0,0,0,0,-1200,1021067.31,0,1021067.31,0,0,0,1,0,705897.0611
20170227,048783,988705.24,988705.24,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988705.24,0,988705.24,0,0,0,1,0,988705.24
20170227,048783,988645.24,989145.24,9999,0,500,60,0,0,0,0,0,0,0,0,0,0,0,0,0,988705.24,0,988705.24,0,0,0,1,0,692401.668
20170228,048783,988885.24,988885.24,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988885.24,0,988885.24,0,0,0,1,0,988885.24
20170228,048783,973800.24,989655.24,9999,0,-600,30,0,14455,0,0,0,14455,0,0,0,0,0,0,1400,988885.24,0,988885.24,0,0,0,1,0,682640.168
20170301,048783,987925.24,987925.24,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987925.24,0,987925.24,0,0,0,1,0,987925.24
20170301,048783,973475.24,991910.24,9999,0,0,15,0,14435,0,0,0,14435,0,0,0,0,0,0,4000,987925.24,0,987925.24,0,0,0,1,0,684232.668
20170302,048783,988165.24,988165.24,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988165.24,0,988165.24,0,0,0,1,0,988165.24
20170302,048783,973240.24,988135.24,9999,0,300,30,0,14595,0,0,0,14595,0,0,0,0,0,0,-300,988165.24,0,988165.24,0,0,0,1,0,681478.168
20170303,048783,991035.24,991035.24,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991035.24,0,991035.24,0,0,0,1,0,991035.24
20170303,048783,976355.24,991820.24,9999,0,0,15,0,14665,0,0,0,14665,0,0,0,0,0,0,800,991035.24,0,991035.24,0,0,0,1,0,684008.668
20170303,048783,976355.24,992520.24,9999,0,0,15,0,14665,0,0,0,14665,0,0,0,0,0,0,1500,991035.24,0,991035.24,0,0,0,1,0,684498.668
20170306,048783,990805.24,990805.24,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990805.24,0,990805.24,0,0,0,1,0,990805.24
20170303,031116,555429.73,555429.73,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555429.73,0,555429.73,0,0,0,1,0,555429.73
20170306,031116,554524.73,554524.73,9999,0,-300,45,0,0,0,0,0,0,0,0,0,0,0,0,0,554869.73,0,554869.73,0,0,0,1,0,388167.311
20170307,031116,556709.73,556709.73,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556709.73,0,556709.73,0,0,0,1,0,556709.73
20170307,031116,556679.73,557679.73,9999,0,1000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,556709.73,0,556709.73,0,0,0,1,0,390375.811
20170308,031116,555819.73,555819.73,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555819.73,0,555819.73,0,0,0,1,0,555819.73
20170308,031116,555789.73,560989.73,9999,0,5200,30,0,0,0,0,0,0,0,0,0,0,0,0,0,555819.73,0,555819.73,0,0,0,1,0,392692.811
20170308,031116,555756.73,561776.73,9999,0,6020,63,0,0,0,0,0,0,0,0,0,0,0,0,0,555819.73,0,555819.73,0,0,0,1,0,393243.711
20170309,031116,562561.73,562561.73,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562561.73,0,562561.73,0,0,0,1,0,562561.73
20170309,031116,562516.73,563216.73,9999,0,700,45,0,0,0,0,0,0,0,0,0,0,0,0,0,562561.73,0,562561.73,0,0,0,1,0,394251.711
20170310,031116,561756.73,561756.73,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561756.73,0,561756.73,0,0,0,1,0,561756.73
20170310,031116,561126.73,561126.73,9999,0,-600,30,0,0,0,0,0,0,0,0,0,0,0,0,0,561756.73,0,561756.73,0,0,0,1,0,392788.711
20170313,031116,561066.73,561066.73,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561066.73,0,561066.73,0,0,0,1,0,561066.73
20170313,031116,558591.73,558591.73,9999,0,-2400,75,0,0,0,0,0,0,0,0,0,0,0,0,0,561066.73,0,561066.73,0,0,0,1,0,391014.211
20170314,031116,558531.73,558531.73,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558531.73,0,558531.73,0,0,0,1,0,558531.73
20170314,031116,557986.73,557986.73,9999,0,-500,45,0,0,0,0,0,0,0,0,0,0,0,0,0,558531.73,0,558531.73,0,0,0,1,0,390590.711
20170314,031116,558471.73,561571.73,9999,0,3100,60,0,0,0,0,0,0,0,0,0,0,0,0,0,558531.73,0,558531.73,0,0,0,1,0,393100.211
20170315,031116,561571.73,561571.73,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561571.73,0,561571.73,0,0,0,1,0,561571.73
20170315,031116,545681.73,545681.73,9999,0,-15800,90,0,0,0,0,0,0,0,0,0,0,0,0,0,561571.73,0,561571.73,0,0,0,1,0,381977.211
20170316,031116,542606.73,542606.73,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542606.73,0,542606.73,0,0,0,1,0,542606.73
20170316,031116,542476.41,548476.41,9999,0,6000,130.32,0,0,0,0,0,0,0,0,0,0,0,0,0,542606.73,0,542606.73,0,0,0,1,0,383933.487
20170317,031116,550346.13,550346.13,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550346.13,0,550346.13,0,0,0,1,0,550346.13
20170317,031116,550281.735,551781.735,9999,0,1500,64.395,0,0,0,0,0,0,0,0,0,0,0,0,0,550346.13,0,550346.13,0,0,0,1,0,386247.2145
20170320,031116,557653.25,557653.25,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557653.25,0,557653.25,0,0,0,1,0,557653.25
20170320,031116,544459.585,544459.585,9999,0,-13000,193.665,0,0,0,0,0,0,0,0,0,0,0,0,0,557653.25,0,557653.25,0,0,0,1,0,381121.7095
20170321,031116,544459.58,544459.58,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544459.58,0,544459.58,0,0,0,1,0,544459.58
20170321,031116,544396.22,548896.22,9999,0,4500,63.36,0,0,0,0,0,0,0,0,0,0,0,0,0,544459.58,0,544459.58,0,0,0,1,0,384227.354
20170322,031116,557333.79,557333.79,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557333.79,0,557333.79,0,0,0,1,0,557333.79
20170322,031116,553779.4,553779.4,9999,0,-3500,54.39,0,0,0,0,0,0,0,0,0,0,0,0,0,557333.79,0,557333.79,0,0,0,1,0,387645.58
20170323,031116,569726.42,569726.42,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569726.42,0,569726.42,0,0,0,1,0,569726.42
20170323,031116,566621.255,566621.255,9999,0,-3000,105.165,0,0,0,0,0,0,0,0,0,0,0,0,0,569726.42,0,569726.42,0,0,0,1,0,396634.8785
20170324,031116,561016.37,561016.37,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561016.37,0,561016.37,0,0,0,1,0,561016.37
20170324,031116,556412.12,556412.12,9999,0,-4500,104.25,0,0,0,0,0,0,0,0,0,0,0,0,0,561016.37,0,561016.37,0,0,0,1,0,389488.484
20170327,031116,558807.59,558807.59,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558807.59,0,558807.59,0,0,0,1,0,558807.59
20170327,031116,558756.29,564756.29,9999,0,6000,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,558807.59,0,558807.59,0,0,0,1,0,395329.403
20170328,031116,553558,553558,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553558,0,553558,0,0,0,1,0,553558
20170328,031116,551008.83,551008.83,9999,0,-2500,49.17,0,0,0,0,0,0,0,0,0,0,0,0,0,553558,0,553558,0,0,0,1,0,385706.181
20170328,031116,523175.47,561475.47,9999,0,-2500,82.53,0,27800,0,0,0,27800,0,0,0,0,0,0,10500,553558,0,553558,0,0,0,1,0,373572.829
20170329,031116,563459.16,563459.16,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563459.16,0,563459.16,0,0,0,1,0,563459.16
