10:51:59.781 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:10:51:59,毫秒数:908,平均价:563.115784464678,最新价与平均价距离:4.88421553532248,成交量:659864,交易日:20170405 
10:52:59.782 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:10:52:59,毫秒数:983,平均价:563.156166735834,最新价与平均价距离:5.34383326416582,成交量:665052,交易日:20170405 
10:53:59.780 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:10:53:59,毫秒数:873,平均价:563.194467836048,最新价与平均价距离:5.30553216395219,成交量:669756,交易日:20170405 
10:55:00.280 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:10:54:59,毫秒数:573,平均价:563.223114606047,最新价与平均价距离:4.77688539395274,成交量:673228,交易日:20170405 
10:56:01.283 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:10:55:59,毫秒数:495,平均价:563.235688105743,最新价与平均价距离:4.7643118942575,成交量:674998,交易日:20170405 
10:56:59.283 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:10:56:59,毫秒数:551,平均价:563.250791284065,最新价与平均价距离:4.24920871593497,成交量:677380,交易日:20170405 
10:57:59.781 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:10:57:59,毫秒数:462,平均价:563.256540712675,最新价与平均价距离:4.24345928732544,成交量:678290,交易日:20170405 
10:58:59.284 DEBUG [7] 合约:i1709,最新价:567,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:10:58:59,毫秒数:383,平均价:563.270804083863,最新价与平均价距离:3.72919591613743,成交量:680924,交易日:20170405 
11:00:00.285 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:10:59:58,毫秒数:438,平均价:563.28051789,最新价与平均价距离:4.21948211000029,成交量:682616,交易日:20170405 
11:00:59.285 DEBUG [7] 合约:i1709,最新价:567,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:00:59,毫秒数:487,平均价:563.295340539467,最新价与平均价距离:3.70465946053275,成交量:684972,交易日:20170405 
11:01:59.285 DEBUG [7] 合约:i1709,最新价:566,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:01:59,毫秒数:559,平均价:563.323814445192,最新价与平均价距离:2.67618555480817,成交量:692798,交易日:20170405 
11:02:59.789 DEBUG [7] 合约:i1709,最新价:564.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:02:59,毫秒数:987,平均价:563.34807788916,最新价与平均价距离:1.15192211083968,成交量:700688,交易日:20170405 
11:03:59.788 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:03:59,毫秒数:479,平均价:563.369497131152,最新价与平均价距离:3.13050286884788,成交量:706904,交易日:20170405 
11:05:00.289 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:04:58,毫秒数:709,平均价:563.376885875438,最新价与平均价距离:3.12311412456165,成交量:708822,交易日:20170405 
11:05:59.788 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:05:58,毫秒数:516,平均价:563.402128720638,最新价与平均价距离:4.0978712793617,成交量:713856,交易日:20170405 
11:07:00.288 DEBUG [7] 合约:i1709,最新价:567,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:06:58,毫秒数:41,平均价:563.416892892915,最新价与平均价距离:3.58310710708474,成交量:716834,交易日:20170405 
11:08:01.195 DEBUG [7] 合约:i1709,最新价:567,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:07:59,毫秒数:345,平均价:563.418447024309,最新价与平均价距离:3.5815529756909,成交量:717178,交易日:20170405 
11:09:03.290 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:08:59,毫秒数:561,平均价:563.421405367153,最新价与平均价距离:3.07859463284706,成交量:717848,交易日:20170405 
11:10:00.293 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:09:58,毫秒数:838,平均价:563.434396400248,最新价与平均价距离:3.06560359975231,成交量:720494,交易日:20170405 
11:11:00.291 DEBUG [7] 合约:i1709,最新价:567,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:10:58,毫秒数:479,平均价:563.437191267713,最新价与平均价距离:3.56280873228729,成交量:721094,交易日:20170405 
11:11:59.289 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:11:59,毫秒数:477,平均价:563.445948262514,最新价与平均价距离:3.05405173748591,成交量:723344,交易日:20170405 
11:13:00.794 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:12:59,毫秒数:588,平均价:563.450600471326,最新价与平均价距离:2.04939952867414,成交量:724764,交易日:20170405 
11:13:59.791 DEBUG [7] 合约:i1709,最新价:566,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:13:58,毫秒数:584,平均价:563.459993014763,最新价与平均价距离:2.54000698523748,成交量:727248,交易日:20170405 
11:15:00.294 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:14:59,毫秒数:883,平均价:563.463132779684,最新价与平均价距离:3.03686722031603,成交量:728018,交易日:20170405 
11:16:01.294 DEBUG [7] 合约:i1709,最新价:567,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:15:59,毫秒数:923,平均价:563.471594614293,最新价与平均价距离:3.52840538570717,成交量:729932,交易日:20170405 
11:16:59.798 DEBUG [7] 合约:i1709,最新价:566,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:16:59,毫秒数:537,平均价:563.478134696611,最新价与平均价距离:2.52186530338861,成交量:731570,交易日:20170405 
11:18:00.292 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:17:59,毫秒数:979,平均价:563.485075054116,最新价与平均价距离:3.01492494588365,成交量:733604,交易日:20170405 
11:18:59.795 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:18:59,毫秒数:48,平均价:563.490406779753,最新价与平均价距离:3.00959322024676,成交量:734894,交易日:20170405 
11:19:59.297 DEBUG [7] 合约:i1709,最新价:564.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:19:59,毫秒数:560,平均价:563.499825336734,最新价与平均价距离:1.00017466326551,成交量:738564,交易日:20170405 
11:20:59.297 DEBUG [7] 合约:i1709,最新价:565,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:20:59,毫秒数:589,平均价:563.506777301091,最新价与平均价距离:1.49322269890899,成交量:742626,交易日:20170405 
11:21:59.796 DEBUG [7] 合约:i1709,最新价:565,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:21:59,毫秒数:523,平均价:563.511243995371,最新价与平均价距离:1.48875600462918,成交量:744842,交易日:20170405 
11:23:02.297 DEBUG [7] 合约:i1709,最新价:565,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:22:57,毫秒数:871,平均价:563.51529404519,最新价与平均价距离:1.48470595481001,成交量:746892,交易日:20170405 
11:23:59.802 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:23:59,毫秒数:54,平均价:563.520464734769,最新价与平均价距离:1.97953526523065,成交量:748556,交易日:20170405 
11:24:59.798 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:24:56,毫秒数:575,平均价:563.527477023627,最新价与平均价距离:2.97252297637317,成交量:750336,交易日:20170405 
11:26:00.801 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:25:58,毫秒数:504,平均价:563.531780546292,最新价与平均价距离:2.96821945370777,成交量:751466,交易日:20170405 
11:26:59.799 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:26:59,毫秒数:497,平均价:563.538477254877,最新价与平均价距离:1.96152274512303,成交量:753744,交易日:20170405 
11:27:59.299 DEBUG [7] 合约:i1709,最新价:566,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:27:59,毫秒数:504,平均价:563.544052968356,最新价与平均价距离:2.45594703164443,成交量:755772,交易日:20170405 
11:28:59.302 DEBUG [7] 合约:i1709,最新价:567,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:28:59,毫秒数:584,平均价:563.555727423648,最新价与平均价距离:3.44427257635243,成交量:758980,交易日:20170405 
11:29:59.302 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:29:59,毫秒数:567,平均价:563.570010119229,最新价与平均价距离:2.92998988077136,成交量:762904,交易日:20170405 
13:29:59.965 DEBUG [7] 合约:i1709,最新价:566,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:11:30:00,毫秒数:30,平均价:563.570022859899,最新价与平均价距离:2.42997714010073,成交量:762908,交易日:20170405 
13:30:59.377 DEBUG [7] 合约:i1709,最新价:566,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:30:59,毫秒数:523,平均价:563.586527939889,最新价与平均价距离:2.41347206011085,成交量:767648,交易日:20170405 
13:31:59.381 DEBUG [7] 合约:i1709,最新价:565,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:31:59,毫秒数:24,平均价:563.603351536788,最新价与平均价距离:1.39664846321159,成交量:774212,交易日:20170405 
13:33:00.878 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:32:57,毫秒数:948,平均价:563.613754682202,最新价与平均价距离:2.8862453177984,成交量:777946,交易日:20170405 
13:34:00.382 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:33:59,毫秒数:935,平均价:563.650931805,最新价与平均价距离:3.84906819499986,成交量:786216,交易日:20170405 
13:34:59.379 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:34:59,毫秒数:646,平均价:563.682112104308,最新价与平均价距离:3.81788789569157,成交量:792726,交易日:20170405 
13:35:59.383 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:35:59,毫秒数:576,平均价:563.717041249142,最新价与平均价距离:3.78295875085757,成交量:798756,交易日:20170405 
13:36:59.877 DEBUG [7] 合约:i1709,最新价:569,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:36:59,毫秒数:602,平均价:563.734442742607,最新价与平均价距离:5.26555725739263,成交量:801748,交易日:20170405 
13:37:59.381 DEBUG [7] 合约:i1709,最新价:570,开盘价:556,昨结价:556,昨收价:552,最高价:570,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:37:59,毫秒数:540,平均价:563.853470226575,最新价与平均价距离:6.14652977342485,成交量:818448,交易日:20170405 
13:38:59.881 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:38:59,毫秒数:652,平均价:563.973825336251,最新价与平均价距离:4.52617466374909,成交量:835388,交易日:20170405 
13:39:59.380 DEBUG [7] 合约:i1709,最新价:569,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:39:59,毫秒数:54,平均价:563.998886554822,最新价与平均价距离:5.00111344517802,成交量:839736,交易日:20170405 
13:40:59.881 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:40:59,毫秒数:93,平均价:564.027652470429,最新价与平均价距离:3.97234752957058,成交量:844590,交易日:20170405 
13:41:59.881 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:41:59,毫秒数:125,平均价:564.052027263976,最新价与平均价距离:3.94797273602376,成交量:849766,交易日:20170405 
13:43:00.382 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:42:59,毫秒数:925,平均价:564.059853291085,最新价与平均价距离:3.44014670891454,成交量:851482,交易日:20170405 
13:43:59.882 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:43:59,毫秒数:356,平均价:564.064087885791,最新价与平均价距离:3.43591211420926,成交量:852470,交易日:20170405 
13:44:59.384 DEBUG [7] 合约:i1709,最新价:569.5,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:44:59,毫秒数:611,平均价:564.087372014448,最新价与平均价距离:5.41262798555169,成交量:857128,交易日:20170405 
13:46:00.382 DEBUG [7] 合约:i1709,最新价:569,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:45:59,毫秒数:587,平均价:564.106101532589,最新价与平均价距离:4.89389846741074,成交量:860374,交易日:20170405 
13:47:00.884 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:46:59,毫秒数:152,平均价:564.114119148442,最新价与平均价距离:3.88588085155754,成交量:861950,交易日:20170405 
13:48:00.384 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:47:59,毫秒数:653,平均价:564.138319185529,最新价与平均价距离:4.3616808144709,成交量:867508,交易日:20170405 
13:48:59.883 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:48:59,毫秒数:622,平均价:564.15626390973,最新价与平均价距离:3.34373609027034,成交量:871692,交易日:20170405 
13:49:59.388 DEBUG [7] 合约:i1709,最新价:567,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:49:59,毫秒数:364,平均价:564.162609836696,最新价与平均价距离:2.83739016330367,成交量:873342,交易日:20170405 
13:50:59.886 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:50:59,毫秒数:19,平均价:564.174014914097,最新价与平均价距离:3.82598508590331,成交量:876218,交易日:20170405 
13:51:59.389 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:51:58,毫秒数:636,平均价:564.17948060473,最新价与平均价距离:3.82051939526968,成交量:877482,交易日:20170405 
13:53:00.887 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:52:59,毫秒数:297,平均价:564.181179461711,最新价与平均价距离:3.8188205382894,成交量:877892,交易日:20170405 
13:54:00.388 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:53:59,毫秒数:647,平均价:564.189682409794,最新价与平均价距离:3.81031759020584,成交量:879876,交易日:20170405 
13:54:59.388 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:54:59,毫秒数:650,平均价:564.198284231443,最新价与平均价距离:4.3017157685573,成交量:881704,交易日:20170405 
13:56:00.889 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:55:58,毫秒数:541,平均价:564.207877565709,最新价与平均价距离:4.2921224342914,成交量:883674,交易日:20170405 
13:56:59.394 DEBUG [7] 合约:i1709,最新价:570,开盘价:556,昨结价:556,昨收价:552,最高价:571,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:56:59,毫秒数:665,平均价:564.259503385903,最新价与平均价距离:5.74049661409663,成交量:892524,交易日:20170405 
13:57:59.391 DEBUG [7] 合约:i1709,最新价:572.5,开盘价:556,昨结价:556,昨收价:552,最高价:573.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:57:59,毫秒数:655,平均价:564.557183664149,最新价与平均价距离:7.94281633585092,成交量:928412,交易日:20170405 
13:58:59.390 DEBUG [7] 合约:i1709,最新价:574,开盘价:556,昨结价:556,昨收价:552,最高价:574.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:58:59,毫秒数:609,平均价:564.73121529033,最新价与平均价距离:9.26878470967017,成交量:946062,交易日:20170405 
13:59:59.394 DEBUG [7] 合约:i1709,最新价:575,开盘价:556,昨结价:556,昨收价:552,最高价:575.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:13:59:59,毫秒数:670,平均价:564.951317940652,最新价与平均价距离:10.0486820593482,成交量:967646,交易日:20170405 
14:00:59.396 DEBUG [7] 合约:i1709,最新价:575.5,开盘价:556,昨结价:556,昨收价:552,最高价:576,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:00:59,毫秒数:662,平均价:565.129697048498,最新价与平均价距离:10.3703029515017,成交量:984448,交易日:20170405 
14:01:59.396 DEBUG [7] 合约:i1709,最新价:574.5,开盘价:556,昨结价:556,昨收价:552,最高价:576,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:01:59,毫秒数:658,平均价:565.216270016988,最新价与平均价距离:9.28372998301222,成交量:993656,交易日:20170405 
14:02:59.397 DEBUG [7] 合约:i1709,最新价:574.5,开盘价:556,昨结价:556,昨收价:552,最高价:576,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:02:59,毫秒数:661,平均价:565.262461466352,最新价与平均价距离:9.23753853364815,成交量:998478,交易日:20170405 
14:03:59.394 DEBUG [7] 合约:i1709,最新价:576.5,开盘价:556,昨结价:556,昨收价:552,最高价:577,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:03:59,毫秒数:670,平均价:565.416314253674,最新价与平均价距离:11.0836857463258,成交量:1013016,交易日:20170405 
14:04:59.394 DEBUG [7] 合约:i1709,最新价:576.5,开盘价:556,昨结价:556,昨收价:552,最高价:577.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:04:59,毫秒数:671,平均价:565.5668046277,最新价与平均价距离:10.9331953723,成交量:1026860,交易日:20170405 
14:05:59.395 DEBUG [7] 合约:i1709,最新价:577.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:05:59,毫秒数:622,平均价:565.777836688366,最新价与平均价距离:11.7221633116342,成交量:1044898,交易日:20170405 
14:06:59.394 DEBUG [7] 合约:i1709,最新价:576,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:06:59,毫秒数:673,平均价:565.891851616214,最新价与平均价距离:10.1081483837862,成交量:1056234,交易日:20170405 
14:07:59.398 DEBUG [7] 合约:i1709,最新价:575.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:07:59,毫秒数:638,平均价:565.967588363762,最新价与平均价距离:9.53241163623784,成交量:1064124,交易日:20170405 
14:08:59.398 DEBUG [7] 合约:i1709,最新价:575,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:08:59,毫秒数:661,平均价:566.032797899322,最新价与平均价距离:8.96720210067804,成交量:1071654,交易日:20170405 
14:09:59.398 DEBUG [7] 合约:i1709,最新价:576,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:09:59,毫秒数:564,平均价:566.066538552364,最新价与平均价距离:9.93346144763586,成交量:1075602,交易日:20170405 
14:10:59.402 DEBUG [7] 合约:i1709,最新价:575,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:10:59,毫秒数:650,平均价:566.097661657521,最新价与平均价距离:8.90233834247874,成交量:1079226,交易日:20170405 
14:11:59.900 DEBUG [7] 合约:i1709,最新价:575.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:11:58,毫秒数:156,平均价:566.117458283407,最新价与平均价距离:9.38254171659344,成交量:1081584,交易日:20170405 
14:12:59.398 DEBUG [7] 合约:i1709,最新价:575,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:12:59,毫秒数:623,平均价:566.16296533404,最新价与平均价距离:8.83703466596023,成交量:1087176,交易日:20170405 
14:13:59.401 DEBUG [7] 合约:i1709,最新价:573.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:13:59,毫秒数:672,平均价:566.235580461571,最新价与平均价距离:7.26441953842902,成交量:1097816,交易日:20170405 
14:14:59.402 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:14:59,毫秒数:658,平均价:566.332182161564,最新价与平均价距离:2.16781783843646,成交量:1121466,交易日:20170405 
14:15:59.402 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:15:59,毫秒数:565,平均价:566.359370382618,最新价与平均价距离:2.14062961738182,成交量:1137008,交易日:20170405 
14:16:59.401 DEBUG [7] 合约:i1709,最新价:567,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:16:59,毫秒数:646,平均价:566.380552167781,最新价与平均价距离:0.619447832219294,成交量:1152838,交易日:20170405 
14:17:59.404 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:17:59,毫秒数:660,平均价:566.400509604211,最新价与平均价距离:2.09949039578862,成交量:1165218,交易日:20170405 
14:18:59.402 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:18:59,毫秒数:136,平均价:566.407349826583,最新价与平均价距离:1.5926501734167,成交量:1170014,交易日:20170405 
14:19:59.406 DEBUG [7] 合约:i1709,最新价:569,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:19:59,毫秒数:170,平均价:566.420024275764,最新价与平均价距离:2.57997572423551,成交量:1176482,交易日:20170405 
14:20:59.904 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:20:59,毫秒数:660,平均价:566.428982662188,最新价与平均价距离:1.07101733781235,成交量:1181810,交易日:20170405 
14:21:59.405 DEBUG [7] 合约:i1709,最新价:568,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:21:59,毫秒数:546,平均价:566.433638447796,最新价与平均价距离:1.56636155220372,成交量:1185566,交易日:20170405 
14:22:59.405 DEBUG [7] 合约:i1709,最新价:567,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:22:59,毫秒数:622,平均价:566.436526602827,最新价与平均价距离:0.56347339717297,成交量:1189648,交易日:20170405 
14:23:59.406 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:23:59,毫秒数:670,平均价:566.438847290871,最新价与平均价距离:0.061152709128919,成交量:1196104,交易日:20170405 
14:24:59.908 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:24:59,毫秒数:653,平均价:566.441789804473,最新价与平均价距离:1.05821019552718,成交量:1200958,交易日:20170405 
14:25:59.408 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:25:59,毫秒数:676,平均价:566.441211013424,最新价与平均价距离:-0.941211013423526,成交量:1209070,交易日:20170405 
